bloco_id,USER_FINISHED,DATE_FINISHED,itens,n_items,total_done,duracao_bloco,delta_tempo
10107129ARAUJOJ_2026-03-15_G15,10107129ARAUJOJ,2026-03-15,123909,1,12,0,93.0
10107129ARAUJOJ_2026-03-15_G16,10107129ARAUJOJ,2026-03-15,123344,1,20,0,555.0
10107129ARAUJOJ_2026-03-16_G02,10107129ARAUJOJ,2026-03-16,124582,1,6,0,115.0
10107129ARAUJOJ_2026-03-16_G03,10107129ARAUJOJ,2026-03-16,124475,1,10,0,214.0
10107129ARAUJOJ_2026-03-16_G04,10107129ARAUJOJ,2026-03-16,124370,1,14,0,476.0
10107129ARAUJOJ_2026-03-16_G05,10107129ARAUJOJ,2026-03-16,122982,1,2,0,57.0
10107129ARAUJOJ_2026-03-16_G06,10107129ARAUJOJ,2026-03-16,121760,1,4,0,99.0
10107129ARAUJOJ_2026-03-16_G07,10107129ARAUJOJ,2026-03-16,122983,1,6,0,100.0
10107129ARAUJOJ_2026-03-16_G08,10107129ARAUJOJ,2026-03-16,122988,1,6,0,267.0
10107129ARAUJOJ_2026-03-16_G09,10107129ARAUJOJ,2026-03-16,124486,1,44,0,1035.0
10107129ARAUJOJ_2026-03-16_G10,10107129ARAUJOJ,2026-03-16,123345,1,23,0,716.0
10107129ARAUJOJ_2026-03-16_G11,10107129ARAUJOJ,2026-03-16,124582,1,8,0,282.0
10107129ARAUJOJ_2026-03-16_G12,10107129ARAUJOJ,2026-03-16,121760,1,8,0,157.0
10107129ARAUJOJ_2026-03-16_G13,10107129ARAUJOJ,2026-03-16,124475,1,3,0,76.0
10107129ARAUJOJ_2026-03-16_G14,10107129ARAUJOJ,2026-03-16,123909,1,7,0,328.0
10107129ARAUJOJ_2026-03-16_G15,10107129ARAUJOJ,2026-03-16,124248,1,4,0,281.0
10107129ARAUJOJ_2026-03-16_G16,10107129ARAUJOJ,2026-03-16,122981,1,4,0,241.0
10107129ARAUJOJ_2026-03-16_G17,10107129ARAUJOJ,2026-03-16,121760,1,20,0,786.0
10107129ARAUJOJ_2026-03-16_G18,10107129ARAUJOJ,2026-03-16,123343,1,3,0,134.0
10107129ARAUJOJ_2026-03-16_G19,10107129ARAUJOJ,2026-03-16,124477,1,6,0,292.0
10107129ARAUJOJ_2026-03-16_G20,10107129ARAUJOJ,2026-03-16,124624,1,8,0,2012.0
10107129ARAUJOJ_2026-03-16_G21,10107129ARAUJOJ,2026-03-16,123560,2,3,22,78.0
10107129ARAUJOJ_2026-03-16_G22,10107129ARAUJOJ,2026-03-16,122983,1,4,0,218.0
10107129ARAUJOJ_2026-03-16_G23,10107129ARAUJOJ,2026-03-16,122983,1,16,0,238.0
10107129ARAUJOJ_2026-03-16_G24,10107129ARAUJOJ,2026-03-16,122983,1,4,0,134.0
10107129ARAUJOJ_2026-03-16_G25,10107129ARAUJOJ,2026-03-16,120028,1,40,0,542.0
10107129ARAUJOJ_2026-03-16_G26,10107129ARAUJOJ,2026-03-16,124729,1,8,0,214.0
10107129ARAUJOJ_2026-03-16_G27,10107129ARAUJOJ,2026-03-16,124433,1,2,0,79.0
10107129ARAUJOJ_2026-03-16_G28,10107129ARAUJOJ,2026-03-16,124486,1,4,0,132.0
10107129ARAUJOJ_2026-03-16_G29,10107129ARAUJOJ,2026-03-16,124248,1,10,0,449.0
10107129ARAUJOJ_2026-03-16_G30,10107129ARAUJOJ,2026-03-16,120339,1,11,0,357.0
10107129ARAUJOJ_2026-03-16_G31,10107129ARAUJOJ,2026-03-16,122962,1,2,0,123.0
10107129ARAUJOJ_2026-03-16_G32,10107129ARAUJOJ,2026-03-16,122962,1,18,0,307.0
10107129ARAUJOJ_2026-03-16_G33,10107129ARAUJOJ,2026-03-16,120272,1,10,0,188.0
10107129ARAUJOJ_2026-03-16_G34,10107129ARAUJOJ,2026-03-16,122185,1,12,0,280.0
10107129ARAUJOJ_2026-03-16_G35,10107129ARAUJOJ,2026-03-16,122962,1,3,0,445.0
10108101LEMESC_2025-12-10_G02,10108101LEMESC,2025-12-10,117808,1,625,0,199.0
10108101LEMESC_2025-12-10_G03,10108101LEMESC,2025-12-10,117808,1,625,0,50.0
10108101LEMESC_2025-12-17_G02,10108101LEMESC,2025-12-17,124486,1,200,0,2620.0
10108101LEMESC_2025-12-17_G03,10108101LEMESC,2025-12-17,123080,1,14,0,1058.0
10108101LEMESC_2025-12-17_G04,10108101LEMESC,2025-12-17,123822,1,20,0,309.0
10108101LEMESC_2025-12-17_G05,10108101LEMESC,2025-12-17,122962,1,8,0,177.0
10108101LEMESC_2025-12-17_G06,10108101LEMESC,2025-12-17,122962,1,19,0,51.0
10108101LEMESC_2025-12-17_G07,10108101LEMESC,2025-12-17,124264,1,100,0,1258.0
10108101LEMESC_2025-12-17_G08,10108101LEMESC,2025-12-17,124247,1,36,0,454.0
10108101LEMESC_2025-12-17_G09,10108101LEMESC,2025-12-17,123080,1,24,0,254.0
10108101LEMESC_2025-12-17_G10,10108101LEMESC,2025-12-17,123080,1,32,0,302.0
10108101LEMESC_2025-12-18_G02,10108101LEMESC,2025-12-18,124486,1,12,0,188.0
10108101LEMESC_2025-12-18_G03,10108101LEMESC,2025-12-18,122962,1,12,0,297.0
10108101LEMESC_2025-12-18_G04,10108101LEMESC,2025-12-18,122673,1,40,0,714.0
10108101LEMESC_2025-12-18_G05,10108101LEMESC,2025-12-18,122673,1,23,0,263.0
10108101LEMESC_2025-12-18_G06,10108101LEMESC,2025-12-18,122673,1,7,0,62.0
10108101LEMESC_2025-12-18_G07,10108101LEMESC,2025-12-18,122673,1,87,0,46.0
10108101LEMESC_2025-12-18_G09,10108101LEMESC,2025-12-18,123492,1,150,0,652.0
10108101LEMESC_2025-12-18_G10,10108101LEMESC,2025-12-18,123492,1,12,0,46.0
10108101LEMESC_2025-12-26_G02,10108101LEMESC,2025-12-26,111469,1,5,0,133.0
10108101LEMESC_2025-12-26_G03,10108101LEMESC,2025-12-26,117820,1,99,0,306.0
10108101LEMESC_2025-12-26_G04,10108101LEMESC,2025-12-26,111441,1,4,0,230.0
10108101LEMESC_2025-12-26_G05,10108101LEMESC,2025-12-26,111469,1,4,0,184.0
10108101LEMESC_2025-12-26_G06,10108101LEMESC,2025-12-26,111469,1,16,0,128.0
10108101LEMESC_2025-12-26_G07,10108101LEMESC,2025-12-26,111447,1,4,0,198.0
10108101LEMESC_2025-12-26_G08,10108101LEMESC,2025-12-26,118290,1,4,0,198.0
10108101LEMESC_2025-12-26_G09,10108101LEMESC,2025-12-26,108759,1,3,0,730.0
10108101LEMESC_2025-12-26_G10,10108101LEMESC,2025-12-26,111569,1,12,0,163.0
10108101LEMESC_2025-12-26_G11,10108101LEMESC,2025-12-26,110895,1,20,0,394.0
10108101LEMESC_2025-12-26_G12,10108101LEMESC,2025-12-26,110747,1,24,0,250.0
10108101LEMESC_2025-12-26_G13,10108101LEMESC,2025-12-26,110374,1,40,0,440.0
10108101LEMESC_2025-12-26_G14,10108101LEMESC,2025-12-26,110375,1,20,0,314.0
10108101LEMESC_2025-12-26_G15,10108101LEMESC,2025-12-26,141066,1,18,0,230.0
10108101LEMESC_2025-12-26_G16,10108101LEMESC,2025-12-26,141047,1,12,0,114.0
10108101LEMESC_2025-12-26_G17,10108101LEMESC,2025-12-26,117854,1,1,0,141.0
10108101LEMESC_2025-12-26_G18,10108101LEMESC,2025-12-26,110754,1,16,0,256.0
10108101LEMESC_2025-12-26_G19,10108101LEMESC,2025-12-26,110751,1,7,0,309.0
10108101LEMESC_2025-12-26_G20,10108101LEMESC,2025-12-26,108711,1,10,0,153.0
10108101LEMESC_2025-12-26_G21,10108101LEMESC,2025-12-26,107236,1,30,0,505.0
10108101LEMESC_2025-12-26_G22,10108101LEMESC,2025-12-26,108795,1,40,0,575.0
10108101LEMESC_2025-12-26_G23,10108101LEMESC,2025-12-26,110373,1,142,0,727.0
10108101LEMESC_2025-12-26_G25,10108101LEMESC,2025-12-26,111330,1,5,0,300.0
10108101LEMESC_2025-12-30_G02,10108101LEMESC,2025-12-30,124586,1,8,0,168.0
10108101LEMESC_2025-12-30_G03,10108101LEMESC,2025-12-30,124248,1,8,0,213.0
10108101LEMESC_2025-12-30_G04,10108101LEMESC,2025-12-30,123313,1,3,0,240.0
10108101LEMESC_2025-12-30_G05,10108101LEMESC,2025-12-30,122982,1,10,0,198.0
10108101LEMESC_2025-12-30_G06,10108101LEMESC,2025-12-30,122981,1,3,0,166.0
10108101LEMESC_2025-12-30_G07,10108101LEMESC,2025-12-30,123313,1,5,0,229.0
10108101LEMESC_2025-12-30_G08,10108101LEMESC,2025-12-30,122647,1,32,0,837.0
10108101LEMESC_2025-12-30_G09,10108101LEMESC,2025-12-30,122962,1,80,0,1391.0
10108101LEMESC_2025-12-30_G10,10108101LEMESC,2025-12-30,122982,1,8,0,201.0
10108101LEMESC_2025-12-30_G11,10108101LEMESC,2025-12-30,122982,1,12,0,324.0
10108101LEMESC_2025-12-30_G12,10108101LEMESC,2025-12-30,122673,1,12,0,170.0
10108101LEMESC_2025-12-30_G13,10108101LEMESC,2025-12-30,124486,1,20,0,756.0
10108101LEMESC_2025-12-30_G14,10108101LEMESC,2025-12-30,124624,1,100,0,389.0
10108101LEMESC_2025-12-30_G15,10108101LEMESC,2025-12-30,123345,1,100,0,587.0
10108101LEMESC_2025-12-30_G16,10108101LEMESC,2025-12-30,123343,1,2,0,250.0
10108101LEMESC_2025-12-30_G17,10108101LEMESC,2025-12-30,124594,1,2,0,59.0
10108101LEMESC_2025-12-30_G18,10108101LEMESC,2025-12-30,"122982, 122703",2,5,16,101.0
10108101LEMESC_2025-12-30_G19,10108101LEMESC,2025-12-30,120339,1,6,0,251.0
10108101LEMESC_2025-12-30_G20,10108101LEMESC,2025-12-30,121760,1,6,0,264.0
10108101LEMESC_2025-12-30_G21,10108101LEMESC,2025-12-30,"123909, 122673",2,3,17,179.0
10108101LEMESC_2025-12-30_G22,10108101LEMESC,2025-12-30,123561,1,6,0,637.0
10108101LEMESC_2025-12-30_G23,10108101LEMESC,2025-12-30,181056,1,2,0,252.0
10108101LEMESC_2025-12-30_G24,10108101LEMESC,2025-12-30,124624,1,2,0,92.0
10108101LEMESC_2025-12-30_G25,10108101LEMESC,2025-12-30,122673,1,30,0,778.0
10108101LEMESC_2025-12-30_G26,10108101LEMESC,2025-12-30,"123345, 122185",2,82,16,1910.0
10108101LEMESC_2025-12-30_G27,10108101LEMESC,2025-12-30,122185,1,12,0,42.0
10108101LEMESC_2025-12-30_G28,10108101LEMESC,2025-12-30,122962,1,35,0,967.0
10108101LEMESC_2025-12-30_G29,10108101LEMESC,2025-12-30,122185,1,60,0,404.0
10108101LEMESC_2025-12-30_G30,10108101LEMESC,2025-12-30,120028,1,25,0,370.0
10108101LEMESC_2025-12-30_G32,10108101LEMESC,2025-12-30,122673,1,10,0,330.0
10108101LEMESC_2025-12-30_G33,10108101LEMESC,2025-12-30,123343,1,2,0,120.0
10108101LEMESC_2025-12-30_G34,10108101LEMESC,2025-12-30,122671,1,8,0,508.0
10108101LEMESC_2025-12-30_G35,10108101LEMESC,2025-12-30,123909,1,10,0,144.0
10108101LEMESC_2025-12-30_G36,10108101LEMESC,2025-12-30,124486,1,6,0,228.0
10108101LEMESC_2025-12-30_G37,10108101LEMESC,2025-12-30,123492,1,4,0,126.0
10108101LEMESC_2025-12-30_G38,10108101LEMESC,2025-12-30,122673,1,6,0,147.0
10108101LEMESC_2025-12-30_G39,10108101LEMESC,2025-12-30,122673,1,6,0,41.0
10108101LEMESC_2025-12-30_G40,10108101LEMESC,2025-12-30,181057,1,6,0,417.0
10108101LEMESC_2025-12-30_G41,10108101LEMESC,2025-12-30,181057,1,4,0,147.0
10108101LEMESC_2025-12-30_G42,10108101LEMESC,2025-12-30,120389,1,4,0,315.0
10108101LEMESC_2025-12-30_G43,10108101LEMESC,2025-12-30,123343,1,2,0,500.0
10108101LEMESC_2025-12-30_G44,10108101LEMESC,2025-12-30,"123345, 123344",2,2,16,200.0
10108101LEMESC_2025-12-30_G45,10108101LEMESC,2025-12-30,120028,1,10,0,424.0
10108101LEMESC_2025-12-30_G46,10108101LEMESC,2025-12-30,122962,1,64,0,320.0
10108101LEMESC_2025-12-30_G47,10108101LEMESC,2025-12-30,120389,1,2,0,356.0
10108101LEMESC_2025-12-30_G48,10108101LEMESC,2025-12-30,120028,1,4,0,68.0
10108101LEMESC_2025-12-30_G49,10108101LEMESC,2025-12-30,124248,1,8,0,202.0
10108101LEMESC_2025-12-30_G50,10108101LEMESC,2025-12-30,120339,1,4,0,122.0
10108101LEMESC_2025-12-30_G51,10108101LEMESC,2025-12-30,123345,1,4,0,172.0
10108101LEMESC_2025-12-30_G52,10108101LEMESC,2025-12-30,120028,1,40,0,552.0
10108101LEMESC_2025-12-30_G53,10108101LEMESC,2025-12-30,122185,1,12,0,129.0
10108101LEMESC_2025-12-30_G54,10108101LEMESC,2025-12-30,122984,1,20,0,349.0
10108101LEMESC_2025-12-30_G55,10108101LEMESC,2025-12-30,124486,1,20,0,70.0
10108101LEMESC_2025-12-30_G56,10108101LEMESC,2025-12-30,122962,1,12,0,241.0
10108101LEMESC_2025-12-30_G57,10108101LEMESC,2025-12-30,120028,1,22,0,194.0
10108101LEMESC_2025-12-30_G58,10108101LEMESC,2025-12-30,123081,1,4,0,179.0
10108108CHAGASR_2025-01-22_G02,10108108CHAGASR,2025-01-22,123909,1,4,0,340.0
10108108CHAGASR_2025-01-22_G03,10108108CHAGASR,2025-01-22,123344,1,16,0,907.0
10108108CHAGASR_2025-01-22_G04,10108108CHAGASR,2025-01-22,121760,1,4,0,182.0
10108108CHAGASR_2025-01-22_G05,10108108CHAGASR,2025-01-22,122982,1,20,0,517.0
10108108CHAGASR_2025-01-22_G06,10108108CHAGASR,2025-01-22,120028,1,20,0,691.0
10108108CHAGASR_2025-01-22_G07,10108108CHAGASR,2025-01-22,122962,1,12,0,156.0
10108108CHAGASR_2025-01-22_G08,10108108CHAGASR,2025-01-22,120028,1,10,0,171.0
10108108CHAGASR_2025-01-22_G09,10108108CHAGASR,2025-01-22,122981,1,10,0,151.0
10108108CHAGASR_2025-01-22_G10,10108108CHAGASR,2025-01-22,123343,1,65,0,732.0
10108108CHAGASR_2025-01-22_G11,10108108CHAGASR,2025-01-22,123343,1,1,0,565.0
10108108CHAGASR_2025-01-22_G12,10108108CHAGASR,2025-01-22,122705,1,3,0,289.0
10108108CHAGASR_2025-01-22_G13,10108108CHAGASR,2025-01-22,123822,1,2,0,83.0
10108108CHAGASR_2025-01-22_G14,10108108CHAGASR,2025-01-22,122983,1,4,0,315.0
10108108CHAGASR_2025-01-30_G02,10108108CHAGASR,2025-01-30,122983,1,10,0,239.0
10108108CHAGASR_2025-01-30_G03,10108108CHAGASR,2025-01-30,121760,1,18,0,455.0
10108108CHAGASR_2025-01-30_G04,10108108CHAGASR,2025-01-30,122962,1,12,0,421.0
10108108CHAGASR_2025-01-30_G05,10108108CHAGASR,2025-01-30,123909,1,20,0,453.0
10108108CHAGASR_2025-01-30_G06,10108108CHAGASR,2025-01-30,120008,1,20,0,654.0
10108108CHAGASR_2025-01-30_G07,10108108CHAGASR,2025-01-30,120008,1,20,0,518.0
10108108CHAGASR_2025-01-30_G08,10108108CHAGASR,2025-01-30,120008,1,1,0,50.0
10108108CHAGASR_2025-01-30_G09,10108108CHAGASR,2025-01-30,123907,1,4,0,175.0
10108108CHAGASR_2025-01-30_G10,10108108CHAGASR,2025-01-30,123153,1,2,0,474.0
10108108CHAGASR_2025-01-31_G02,10108108CHAGASR,2025-01-31,122673,1,6,0,125.0
10108108CHAGASR_2025-01-31_G03,10108108CHAGASR,2025-01-31,122962,1,20,0,180.0
10108108CHAGASR_2025-01-31_G04,10108108CHAGASR,2025-01-31,124486,1,20,0,784.0
10108108CHAGASR_2025-01-31_G05,10108108CHAGASR,2025-01-31,122673,1,15,0,296.0
10108108CHAGASR_2025-01-31_G06,10108108CHAGASR,2025-01-31,123857,1,2,0,1446.0
10108108CHAGASR_2025-01-31_G07,10108108CHAGASR,2025-01-31,122673,1,14,0,281.0
10108108CHAGASR_2025-01-31_G08,10108108CHAGASR,2025-01-31,121651,1,8,0,118.0
10108108CHAGASR_2025-01-31_G09,10108108CHAGASR,2025-01-31,123907,1,8,0,908.0
10108108CHAGASR_2025-01-31_G10,10108108CHAGASR,2025-01-31,122985,1,30,0,449.0
10108108CHAGASR_2025-01-31_G11,10108108CHAGASR,2025-01-31,124370,1,4,0,195.0
10108108CHAGASR_2025-01-31_G12,10108108CHAGASR,2025-01-31,124371,1,2,0,139.0
10108108CHAGASR_2025-01-31_G13,10108108CHAGASR,2025-01-31,122705,1,8,0,165.0
10108108CHAGASR_2025-01-31_G14,10108108CHAGASR,2025-01-31,124247,1,5,0,64.0
10108108CHAGASR_2025-01-31_G15,10108108CHAGASR,2025-01-31,123907,1,2,0,117.0
10108108CHAGASR_2025-01-31_G16,10108108CHAGASR,2025-01-31,122671,1,8,0,197.0
10108108CHAGASR_2025-01-31_G17,10108108CHAGASR,2025-01-31,122671,1,6,0,108.0
10108108CHAGASR_2025-01-31_G18,10108108CHAGASR,2025-01-31,121651,1,20,0,438.0
10108108CHAGASR_2025-01-31_G19,10108108CHAGASR,2025-01-31,121760,1,30,0,1122.0
10108108CHAGASR_2025-01-31_G21,10108108CHAGASR,2025-01-31,123344,1,10,0,249.0
10108108CHAGASR_2025-01-31_G22,10108108CHAGASR,2025-01-31,121760,1,6,0,240.0
10108108CHAGASR_2025-01-31_G23,10108108CHAGASR,2025-01-31,121760,1,3,0,83.0
10108108CHAGASR_2025-01-31_G24,10108108CHAGASR,2025-01-31,121760,1,4,0,212.0
10108108CHAGASR_2025-01-31_G25,10108108CHAGASR,2025-01-31,123344,1,1,0,31.0
10108108CHAGASR_2025-01-31_G26,10108108CHAGASR,2025-01-31,121760,1,4,0,138.0
10108108CHAGASR_2025-01-31_G27,10108108CHAGASR,2025-01-31,123343,1,4,0,534.0
10108108CHAGASR_2025-01-31_G28,10108108CHAGASR,2025-01-31,121760,1,5,0,176.0
10108108CHAGASR_2025-01-31_G29,10108108CHAGASR,2025-01-31,123343,1,14,0,602.0
10108108CHAGASR_2025-01-31_G30,10108108CHAGASR,2025-01-31,121760,1,26,0,724.0
10108108CHAGASR_2025-01-31_G31,10108108CHAGASR,2025-01-31,123343,1,4,0,143.0
10108108CHAGASR_2025-01-31_G32,10108108CHAGASR,2025-01-31,121760,1,40,0,1020.0
10108108CHAGASR_2025-01-31_G33,10108108CHAGASR,2025-01-31,121760,1,6,0,38.0
10108108CHAGASR_2025-01-31_G34,10108108CHAGASR,2025-01-31,123343,1,8,0,397.0
10108108CHAGASR_2025-01-31_G35,10108108CHAGASR,2025-01-31,121760,1,4,0,96.0
10108108CHAGASR_2025-01-31_G36,10108108CHAGASR,2025-01-31,123343,1,2,0,219.0
10108108CHAGASR_2025-01-31_G37,10108108CHAGASR,2025-01-31,121760,1,16,0,317.0
10108108CHAGASR_2025-01-31_G38,10108108CHAGASR,2025-01-31,121760,1,5,0,84.0
10108108CHAGASR_2025-01-31_G39,10108108CHAGASR,2025-01-31,121760,1,33,0,712.0
10108108CHAGASR_2025-01-31_G40,10108108CHAGASR,2025-01-31,121760,1,3,0,126.0
10108108CHAGASR_2025-01-31_G41,10108108CHAGASR,2025-01-31,120339,1,4,0,64.0
10108108CHAGASR_2025-01-31_G42,10108108CHAGASR,2025-01-31,121760,1,20,0,429.0
10108108CHAGASR_2025-01-31_G43,10108108CHAGASR,2025-01-31,123343,1,8,0,332.0
10108108CHAGASR_2025-01-31_G44,10108108CHAGASR,2025-01-31,123343,1,2,0,175.0
10108108CHAGASR_2025-01-31_G46,10108108CHAGASR,2025-01-31,124264,1,112,0,1669.0
10108108CHAGASR_2025-02-25_G02,10108108CHAGASR,2025-02-25,121651,1,16,0,1032.0
10108108CHAGASR_2025-02-25_G03,10108108CHAGASR,2025-02-25,121651,1,24,0,45.0
10108108CHAGASR_2025-02-25_G04,10108108CHAGASR,2025-02-25,122962,1,24,0,581.0
10108108CHAGASR_2025-02-25_G05,10108108CHAGASR,2025-02-25,123153,1,20,0,216.0
10108108CHAGASR_2025-02-25_G06,10108108CHAGASR,2025-02-25,124264,1,48,0,520.0
10108108CHAGASR_2025-02-25_G07,10108108CHAGASR,2025-02-25,123909,1,16,0,223.0
10108108CHAGASR_2025-02-25_G08,10108108CHAGASR,2025-02-25,121760,1,20,0,189.0
10108108CHAGASR_2025-02-25_G09,10108108CHAGASR,2025-02-25,121760,1,10,0,95.0
10108108CHAGASR_2025-02-28_G02,10108108CHAGASR,2025-02-28,124476,1,4,0,152.0
10108108CHAGASR_2025-02-28_G03,10108108CHAGASR,2025-02-28,123344,1,2,0,105.0
10108108CHAGASR_2025-02-28_G04,10108108CHAGASR,2025-02-28,124370,1,4,0,438.0
10108108CHAGASR_2025-02-28_G05,10108108CHAGASR,2025-02-28,122962,1,28,0,396.0
10108108CHAGASR_2025-02-28_G06,10108108CHAGASR,2025-02-28,123344,1,2,0,139.0
10108108CHAGASR_2025-02-28_G08,10108108CHAGASR,2025-02-28,124475,1,16,0,322.0
10108108CHAGASR_2025-02-28_G09,10108108CHAGASR,2025-02-28,122986,1,25,0,437.0
10108108CHAGASR_2025-02-28_G10,10108108CHAGASR,2025-02-28,124476,1,4,0,188.0
10108108CHAGASR_2025-02-28_G12,10108108CHAGASR,2025-02-28,122962,1,100,0,1530.0
10108108CHAGASR_2025-02-28_G13,10108108CHAGASR,2025-02-28,122984,1,50,0,1086.0
10108108CHAGASR_2025-02-28_G14,10108108CHAGASR,2025-02-28,121760,1,50,0,694.0
10108108CHAGASR_2025-02-28_G15,10108108CHAGASR,2025-02-28,120389,1,2,0,680.0
10108108CHAGASR_2025-02-28_G16,10108108CHAGASR,2025-02-28,124486,1,100,0,751.0
10108108CHAGASR_2025-02-28_G17,10108108CHAGASR,2025-02-28,124287,1,300,0,3203.0
10108108CHAGASR_2025-03-01_G02,10108108CHAGASR,2025-03-01,123822,1,35,0,438.0
10108108CHAGASR_2025-03-01_G03,10108108CHAGASR,2025-03-01,124486,1,5,0,58.0
10108108CHAGASR_2025-03-01_G04,10108108CHAGASR,2025-03-01,123345,1,7,0,65.0
10108108CHAGASR_2025-05-12_G02,10108108CHAGASR,2025-05-12,120271,1,8,0,85.0
10108108CHAGASR_2025-05-12_G03,10108108CHAGASR,2025-05-12,123909,1,4,0,82.0
10108108CHAGASR_2025-05-12_G04,10108108CHAGASR,2025-05-12,122962,1,16,0,285.0
10108108CHAGASR_2025-05-12_G05,10108108CHAGASR,2025-05-12,122984,1,8,0,97.0
10108108CHAGASR_2025-05-12_G06,10108108CHAGASR,2025-05-12,120339,1,2,0,57.0
10108108CHAGASR_2025-05-12_G07,10108108CHAGASR,2025-05-12,123313,1,4,0,855.0
10108108CHAGASR_2025-05-12_G08,10108108CHAGASR,2025-05-12,122647,1,8,0,214.0
10108108CHAGASR_2025-05-12_G09,10108108CHAGASR,2025-05-12,"122673, 122647",3,26,2,639.0
10108108CHAGASR_2025-05-12_G10,10108108CHAGASR,2025-05-12,181057,1,4,0,149.0
10108108CHAGASR_2025-05-12_G11,10108108CHAGASR,2025-05-12,181887,1,6,0,186.0
10108108CHAGASR_2025-05-12_G12,10108108CHAGASR,2025-05-12,181056,1,5,0,166.0
10108108CHAGASR_2025-05-12_G13,10108108CHAGASR,2025-05-12,122673,1,8,0,301.0
10108108CHAGASR_2025-05-12_G14,10108108CHAGASR,2025-05-12,122671,1,20,0,366.0
10108108CHAGASR_2025-05-12_G15,10108108CHAGASR,2025-05-12,123909,1,10,0,182.0
10108108CHAGASR_2025-05-12_G16,10108108CHAGASR,2025-05-12,122673,1,30,0,255.0
10108108CHAGASR_2025-05-12_G17,10108108CHAGASR,2025-05-12,123153,1,20,0,248.0
10108108CHAGASR_2025-05-12_G18,10108108CHAGASR,2025-05-12,124476,1,6,0,134.0
10108108CHAGASR_2025-05-12_G19,10108108CHAGASR,2025-05-12,121760,1,6,0,114.0
10108108CHAGASR_2025-05-12_G20,10108108CHAGASR,2025-05-12,124476,1,16,0,257.0
10108108CHAGASR_2025-05-12_G21,10108108CHAGASR,2025-05-12,124247,1,4,0,41.0
10108108CHAGASR_2025-05-13_G02,10108108CHAGASR,2025-05-13,124486,1,30,0,429.0
10108108CHAGASR_2025-05-13_G03,10108108CHAGASR,2025-05-13,122962,1,40,0,667.0
10108108CHAGASR_2025-05-22_G02,10108108CHAGASR,2025-05-22,121651,1,14,0,214.0
10108108CHAGASR_2025-05-22_G03,10108108CHAGASR,2025-05-22,124247,1,8,0,101.0
10108108CHAGASR_2025-05-22_G04,10108108CHAGASR,2025-05-22,121760,1,30,0,560.0
10108108CHAGASR_2025-05-22_G05,10108108CHAGASR,2025-05-22,123081,1,26,0,389.0
10108108CHAGASR_2025-05-22_G06,10108108CHAGASR,2025-05-22,123345,1,27,0,485.0
10108108CHAGASR_2025-05-22_G07,10108108CHAGASR,2025-05-22,122967,1,10,0,73.0
10108108CHAGASR_2025-05-22_G08,10108108CHAGASR,2025-05-22,122967,1,10,0,133.0
10108108CHAGASR_2025-05-23_G02,10108108CHAGASR,2025-05-23,123520,1,2,0,197.0
10108108CHAGASR_2025-05-23_G03,10108108CHAGASR,2025-05-23,124264,1,8,0,117.0
10108108CHAGASR_2025-05-23_G04,10108108CHAGASR,2025-05-23,121760,1,6,0,159.0
10108108CHAGASR_2025-05-26_G02,10108108CHAGASR,2025-05-26,123948,1,300,0,2585.0
10108108CHAGASR_2025-05-29_G02,10108108CHAGASR,2025-05-29,123521,1,2,0,122.0
10108108CHAGASR_2025-05-29_G03,10108108CHAGASR,2025-05-29,122984,1,30,0,522.0
10108108CHAGASR_2025-05-29_G04,10108108CHAGASR,2025-05-29,124371,1,11,0,202.0
10108108CHAGASR_2025-05-29_G05,10108108CHAGASR,2025-05-29,124371,1,7,0,91.0
10108108CHAGASR_2025-05-29_G06,10108108CHAGASR,2025-05-29,124247,1,4,0,107.0
10108108CHAGASR_2025-05-29_G07,10108108CHAGASR,2025-05-29,122983,1,28,0,408.0
10108108CHAGASR_2025-05-29_G08,10108108CHAGASR,2025-05-29,124370,1,100,0,1262.0
10108108CHAGASR_2025-05-30_G02,10108108CHAGASR,2025-05-30,123153,1,20,0,614.0
10108108CHAGASR_2025-05-30_G03,10108108CHAGASR,2025-05-30,123313,2,12,21,368.0
10108108CHAGASR_2025-05-30_G04,10108108CHAGASR,2025-05-30,123313,1,8,0,86.0
10108108CHAGASR_2025-05-30_G05,10108108CHAGASR,2025-05-30,122185,1,10,0,372.0
10108108CHAGASR_2025-05-30_G06,10108108CHAGASR,2025-05-30,124370,1,6,0,140.0
10108108CHAGASR_2025-05-30_G07,10108108CHAGASR,2025-05-30,122985,1,1,0,131.0
10108108CHAGASR_2025-05-30_G08,10108108CHAGASR,2025-05-30,124477,1,3,0,166.0
10108108CHAGASR_2025-05-30_G09,10108108CHAGASR,2025-05-30,122984,1,2,0,115.0
10108108CHAGASR_2025-05-30_G10,10108108CHAGASR,2025-05-30,123344,1,2,0,84.0
10108108CHAGASR_2025-05-30_G11,10108108CHAGASR,2025-05-30,122962,1,10,0,157.0
10108108CHAGASR_2025-05-30_G12,10108108CHAGASR,2025-05-30,123492,1,10,0,139.0
10108108CHAGASR_2025-05-30_G13,10108108CHAGASR,2025-05-30,122962,1,8,0,159.0
10108108CHAGASR_2025-05-30_G14,10108108CHAGASR,2025-05-30,124486,1,2,0,90.0
10108108CHAGASR_2025-05-30_G15,10108108CHAGASR,2025-05-30,181235,1,6,0,709.0
10108108CHAGASR_2025-05-30_G16,10108108CHAGASR,2025-05-30,181057,1,20,0,567.0
